CSRNP3	cysteine-serine-rich nuclear protein 3	2q24.3	protein_coding	27 / 437 (6.18%)	202 / 10,188	28		
CPXM2	carboxypeptidase X (M14 family), member 2	10q26.13	protein_coding	27 / 437 (6.18%)	260 / 10,188	31		
ASPH	aspartate beta-hydroxylase	8q12.3	protein_coding	27 / 437 (6.18%)	325 / 10,188	35		
FAM47A	family with sequence similarity 47, member A	Xp21.1	protein_coding	27 / 437 (6.18%)	500 / 10,188	27		
EDRF1	erythroid differentiation regulatory factor 1	10q26.2	protein_coding	27 / 437 (6.18%)	230 / 10,188	30		
ADGRL1	adhesion G protein-coupled receptor L1	19p13.12	protein_coding	27 / 437 (6.18%)	250 / 10,188	32		
NPHP4	nephronophthisis 4	1p36.31	protein_coding	27 / 437 (6.18%)	306 / 10,188	32		
LRRC16B	leucine rich repeat containing 16B	14q11.2	protein_coding	27 / 437 (6.18%)	309 / 10,188	31		
KAT6B	K(lysine) acetyltransferase 6B	10q22.2	protein_coding	27 / 437 (6.18%)	316 / 10,188	31	Cancer Gene Census	
HECTD1	HECT domain containing E3 ubiquitin protein ligase 1	14q12	protein_coding	27 / 437 (6.18%)	343 / 10,188	35		
SLC4A11	solute carrier family 4, sodium borate transporter, member 11	20p13	protein_coding	27 / 437 (6.18%)	245 / 10,188	28		
ARHGAP39	Rho GTPase activating protein 39	8q24.3	protein_coding	27 / 437 (6.18%)	216 / 10,188	30		
SP100	SP100 nuclear antigen	2q37.1	protein_coding	27 / 437 (6.18%)	257 / 10,188	32		
CCDC73	coiled-coil domain containing 73	11p13	protein_coding	27 / 437 (6.18%)	282 / 10,188	22		
PASK	PAS domain containing serine/threonine kinase	2q37.3	protein_coding	27 / 437 (6.18%)	280 / 10,188	33		
RGS22	regulator of G-protein signaling 22	8q22.2	protein_coding	27 / 437 (6.18%)	341 / 10,188	31		
APBA1	amyloid beta (A4) precursor protein-binding, family A, member 1	9q21.12	protein_coding	27 / 437 (6.18%)	248 / 10,188	29		
CHSY3	chondroitin sulfate synthase 3	5q23.3	protein_coding	27 / 437 (6.18%)	216 / 10,188	24		
MYO5A	myosin VA (heavy chain 12, myoxin)	15q21.2	protein_coding	26 / 437 (5.95%)	318 / 10,188	31	Cancer Gene Census	
AMBRA1	autophagy/beclin-1 regulator 1	11p11.2	protein_coding	26 / 437 (5.95%)	274 / 10,188	32		
KIAA0430	KIAA0430	16p13.11	protein_coding	26 / 437 (5.95%)	307 / 10,188	28		
RALGAPA2	Ral GTPase activating protein, alpha subunit 2 (catalytic)	20p11.23	protein_coding	26 / 437 (5.95%)	324 / 10,188	29		
SMG1	SMG1 phosphatidylinositol 3-kinase-related kinase	16p12.3	protein_coding	26 / 437 (5.95%)	446 / 10,188	32		
HR	hair growth associated	8p21.3	protein_coding	26 / 437 (5.95%)	190 / 10,188	26		
USP9X	ubiquitin specific peptidase 9, X-linked	Xp11.4	protein_coding	26 / 437 (5.95%)	431 / 10,188	27		
TET3	tet methylcytosine dioxygenase 3	2p13.1	protein_coding	26 / 437 (5.95%)	330 / 10,188	28		
MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	1q43	protein_coding	26 / 437 (5.95%)	247 / 10,188	31		
DNAJC13	DnaJ (Hsp40) homolog, subfamily C, member 13	3q22.1	protein_coding	26 / 437 (5.95%)	335 / 10,188	29		
FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	13q32.2	protein_coding	26 / 437 (5.95%)	271 / 10,188	29		
ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif, 13	9q34.2	protein_coding	26 / 437 (5.95%)	274 / 10,188	29		
KIDINS220	kinase D-interacting substrate, 220kDa	2p25.1	protein_coding	26 / 437 (5.95%)	346 / 10,188	33		
MYEF2	myelin expression factor 2	15q21.1	protein_coding	26 / 437 (5.95%)	232 / 10,188	21		
BAZ2B	bromodomain adjacent to zinc finger domain, 2B	2q24.2	protein_coding	26 / 437 (5.95%)	411 / 10,188	32		
IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	1q32.1	protein_coding	26 / 437 (5.95%)	330 / 10,188	27		
NELL1	NEL-like 1 (chicken)	11p15.1	protein_coding	26 / 437 (5.95%)	387 / 10,188	29		
NLRP4	NLR family, pyrin domain containing 4	19q13.43	protein_coding	26 / 437 (5.95%)	459 / 10,188	28		
KANSL1	KAT8 regulatory NSL complex subunit 1	17q21.31	protein_coding	26 / 437 (5.95%)	345 / 10,188	23		
CTCF	CCCTC-binding factor (zinc finger protein)	16q22.1	protein_coding	26 / 437 (5.95%)	326 / 10,188	20	Cancer Gene Census	
TNKS	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	8p23.1	protein_coding	26 / 437 (5.95%)	238 / 10,188	35		
SLC12A9	solute carrier family 12, member 9	7q22.1	protein_coding	26 / 437 (5.95%)	255 / 10,188	26		
MYT1	myelin transcription factor 1	20q13.33	protein_coding	26 / 437 (5.95%)	320 / 10,188	32		
CEP192	centrosomal protein 192kDa	18p11.21	protein_coding	26 / 437 (5.95%)	363 / 10,188	28		
LMTK2	lemur tyrosine kinase 2	7q21.3	protein_coding	26 / 437 (5.95%)	318 / 10,188	28		
COL5A3	collagen, type V, alpha 3	19p13.2	protein_coding	26 / 437 (5.95%)	437 / 10,188	29		
ARHGEF40	Rho guanine nucleotide exchange factor (GEF) 40	14q11.2	protein_coding	26 / 437 (5.95%)	261 / 10,188	27		
TRIM51	tripartite motif-containing 51	11q12.1	protein_coding	26 / 437 (5.95%)	359 / 10,188	20		
CHRM2	cholinergic receptor, muscarinic 2	7q33	protein_coding	26 / 437 (5.95%)	362 / 10,188	28		
ZMIZ2	zinc finger, MIZ-type containing 2	7p13	protein_coding	26 / 437 (5.95%)	236 / 10,188	24		
DDI1	DNA-damage inducible 1 homolog 1 (S. cerevisiae)	11q22.3	protein_coding	26 / 437 (5.95%)	260 / 10,188	30		
MBD5	methyl-CpG binding domain protein 5	2q23.1	protein_coding	26 / 437 (5.95%)	383 / 10,188	32		
CYFIP2	cytoplasmic FMR1 interacting protein 2	5q33.3	protein_coding	26 / 437 (5.95%)	300 / 10,188	29		
MRC2	mannose receptor, C type 2	17q23.2	protein_coding	26 / 437 (5.95%)	311 / 10,188	27		
ZNF407	zinc finger protein 407	18q22.3	protein_coding	26 / 437 (5.95%)	383 / 10,188	32		
BRD1	bromodomain containing 1	22q13.33	protein_coding	26 / 437 (5.95%)	244 / 10,188	28		
GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	6p22.1	protein_coding	26 / 437 (5.95%)	242 / 10,188	24		
ZBBX	zinc finger, B-box domain containing	3q26.1	protein_coding	26 / 437 (5.95%)	347 / 10,188	28		
MAP3K4	mitogen-activated protein kinase kinase kinase 4	6q26	protein_coding	26 / 437 (5.95%)	338 / 10,188	30		
MEIS1	Meis homeobox 1	2p14	protein_coding	26 / 437 (5.95%)	219 / 10,188	20		
CCT8L2	chaperonin containing TCP1, subunit 8 (theta)-like 2	22q11.1	protein_coding	26 / 437 (5.95%)	352 / 10,188	23		
TBX18	T-box 18	6q14.3	protein_coding	26 / 437 (5.95%)	239 / 10,188	27		
TBX5	T-box 5	12q24.21	protein_coding	26 / 437 (5.95%)	290 / 10,188	26		
TMEM132E	transmembrane protein 132E	17q12	protein_coding	26 / 437 (5.95%)	340 / 10,188	26		
GALNT14	polypeptide N-acetylgalactosaminyltransferase 14	2p23.1	protein_coding	26 / 437 (5.95%)	283 / 10,188	27		
CLCN3	chloride channel, voltage-sensitive 3	4q33	protein_coding	26 / 437 (5.95%)	198 / 10,188	19		
TRAK1	trafficking protein, kinesin binding 1	3p22.1	protein_coding	26 / 437 (5.95%)	253 / 10,188	27		
NPC1L1	NPC1-like 1	7p13	protein_coding	26 / 437 (5.95%)	348 / 10,188	29		
SYCP2	synaptonemal complex protein 2	20q13.33	protein_coding	26 / 437 (5.95%)	320 / 10,188	28		
SLC12A5	solute carrier family 12 (potassium/chloride transporter), member 5	20q13.12	protein_coding	26 / 437 (5.95%)	403 / 10,188	31		
AEBP1	AE binding protein 1	7p13	protein_coding	26 / 437 (5.95%)	236 / 10,188	30		
MSC	musculin	8q13.3	protein_coding	26 / 437 (5.95%)	163 / 10,188	27		
NUTM1	NUT midline carcinoma, family member 1	15q14	protein_coding	26 / 437 (5.95%)	287 / 10,188	26	Cancer Gene Census	
HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	2q32.3	protein_coding	26 / 437 (5.95%)	436 / 10,188	27		
IFT172	intraflagellar transport 172	2p23.3	protein_coding	26 / 437 (5.95%)	309 / 10,188	30		
ARHGEF10	Rho guanine nucleotide exchange factor (GEF) 10	8p23.3	protein_coding	26 / 437 (5.95%)	280 / 10,188	31		
AQR	aquarius intron-binding spliceosomal factor	15q14	protein_coding	26 / 437 (5.95%)	279 / 10,188	31		
PCNX	pecanex homolog (Drosophila)	14q24.2	protein_coding	26 / 437 (5.95%)	383 / 10,188	32		
KIAA2018	KIAA2018	3q13.2	protein_coding	26 / 437 (5.95%)	376 / 10,188	34		
CEP350	centrosomal protein 350kDa	1q25.2	protein_coding	26 / 437 (5.95%)	437 / 10,188	27		
RBM6	RNA binding motif protein 6	3p21.31	protein_coding	26 / 437 (5.95%)	201 / 10,188	23		
ZNF142	zinc finger protein 142	2q35	protein_coding	26 / 437 (5.95%)	243 / 10,188	29		
PLCG2	phospholipase C, gamma 2 (phosphatidylinositol-specific)	16q23.3	protein_coding	26 / 437 (5.95%)	327 / 10,188	30		
ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	19q13.2	protein_coding	26 / 437 (5.95%)	307 / 10,188	29		
MKRN3	makorin ring finger protein 3	15q11.2	protein_coding	26 / 437 (5.95%)	344 / 10,188	27		
RPTOR	regulatory associated protein of MTOR, complex 1	17q25.3	protein_coding	26 / 437 (5.95%)	292 / 10,188	31		
ABCB5	ATP-binding cassette, sub-family B (MDR/TAP), member 5	7p21.1	protein_coding	26 / 437 (5.95%)	480 / 10,188	30		
CASR	calcium-sensing receptor	3q13.33, 3q21.1	protein_coding	26 / 437 (5.95%)	404 / 10,188	28		
HDAC9	histone deacetylase 9	7p21.1	protein_coding	26 / 437 (5.95%)	467 / 10,188	33		
XKR6	XK, Kell blood group complex subunit-related family, member 6	8p23.1	protein_coding	26 / 437 (5.95%)	223 / 10,188	26		
PDE4DIP	phosphodiesterase 4D interacting protein	1q21.2	protein_coding	26 / 437 (5.95%)	470 / 10,188	29	Cancer Gene Census	
NACA	nascent polypeptide-associated complex alpha subunit	12q13.3	protein_coding	26 / 437 (5.95%)	323 / 10,188	26	Cancer Gene Census	
TICAM1	toll-like receptor adaptor molecule 1	19p13.3	protein_coding	26 / 437 (5.95%)	188 / 10,188	22		
CLSTN2	calsyntenin 2	3q23	protein_coding	26 / 437 (5.95%)	348 / 10,188	26		
NPBWR1	neuropeptides B/W receptor 1	8q11.23	protein_coding	26 / 437 (5.95%)	119 / 10,188	27		
PNPLA7	patatin-like phospholipase domain containing 7	9q34.3	protein_coding	26 / 437 (5.95%)	264 / 10,188	30		
TMPRSS11F	transmembrane protease, serine 11F	4q13.2	protein_coding	26 / 437 (5.95%)	245 / 10,188	29		
CCDC178	coiled-coil domain containing 178	18q12.1	protein_coding	26 / 437 (5.95%)	292 / 10,188	29		
COL4A2	collagen, type IV, alpha 2	13q34	protein_coding	26 / 437 (5.95%)	389 / 10,188	26		
BRAF	B-Raf proto-oncogene, serine/threonine kinase	7q34	protein_coding	26 / 437 (5.95%)	812 / 10,188	23	Cancer Gene Census	
ARHGAP33	Rho GTPase activating protein 33	19q13.12	protein_coding	26 / 437 (5.95%)	265 / 10,188	30		
FOXG1	forkhead box G1	14q12	protein_coding	26 / 437 (5.95%)	251 / 10,188	27		
LAMB4	laminin, beta 4	7q31.1	protein_coding	26 / 437 (5.95%)	421 / 10,188	31		
SPTBN2	spectrin, beta, non-erythrocytic 2	11q13.2	protein_coding	26 / 437 (5.95%)	383 / 10,188	38		
MAGEE1	melanoma antigen family E1	Xq13.3	protein_coding	26 / 437 (5.95%)	289 / 10,188	30		
EGFLAM	EGF-like, fibronectin type III and laminin G domains	5p13.2, 5p13.1	protein_coding	26 / 437 (5.95%)	443 / 10,188	29		
ABCC4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4	13q32.1	protein_coding	26 / 437 (5.95%)	269 / 10,188	23		
PCDHGB3	protocadherin gamma subfamily B, 3	5q31.3	protein_coding	26 / 437 (5.95%)	310 / 10,188	27		
KCNJ4	potassium channel, inwardly rectifying subfamily J, member 4	22q13.1	protein_coding	26 / 437 (5.95%)	182 / 10,188	22		
DOCK8	dedicator of cytokinesis 8	9p24.3	protein_coding	26 / 437 (5.95%)	398 / 10,188	26		
PPP1R12B	protein phosphatase 1, regulatory subunit 12B	1q32.1	protein_coding	26 / 437 (5.95%)	249 / 10,188	26		
EPRS	glutamyl-prolyl-tRNA synthetase	1q41	protein_coding	26 / 437 (5.95%)	281 / 10,188	27		
ATP10D	ATPase, class V, type 10D	4p12	protein_coding	26 / 437 (5.95%)	355 / 10,188	26		
CPED1	cadherin-like and PC-esterase domain containing 1	7q31.31	protein_coding	26 / 437 (5.95%)	359 / 10,188	29		
TMC5	transmembrane channel-like 5	16p12.3	protein_coding	26 / 437 (5.95%)	324 / 10,188	27		
ROR2	receptor tyrosine kinase-like orphan receptor 2	9q22.31	protein_coding	26 / 437 (5.95%)	318 / 10,188	27		
PLD1	phospholipase D1, phosphatidylcholine-specific	3q26.31	protein_coding	26 / 437 (5.95%)	275 / 10,188	34		
NOVA1	neuro-oncological ventral antigen 1	14q12	protein_coding	26 / 437 (5.95%)	316 / 10,188	25		
EGFR	epidermal growth factor receptor	7p11.2	protein_coding	26 / 437 (5.95%)	545 / 10,188	29	Cancer Gene Census	
KDM3B	lysine (K)-specific demethylase 3B	5q31.2	protein_coding	26 / 437 (5.95%)	347 / 10,188	26		
PCDHGB1	protocadherin gamma subfamily B, 1	5q31.3	protein_coding	26 / 437 (5.95%)	316 / 10,188	28		
ZNF318	zinc finger protein 318	6p21.1	protein_coding	26 / 437 (5.95%)	377 / 10,188	28		
TTF1	transcription termination factor, RNA polymerase I	9q34.13	protein_coding	26 / 437 (5.95%)	192 / 10,188	22		
FAM208B	family with sequence similarity 208, member B	10p15.1	protein_coding	26 / 437 (5.95%)	310 / 10,188	32		
RRBP1	ribosome binding protein 1	20p12.1	protein_coding	26 / 437 (5.95%)	243 / 10,188	29		
INPPL1	inositol polyphosphate phosphatase-like 1	11q13.4	protein_coding	26 / 437 (5.95%)	300 / 10,188	25		
DLEC1	deleted in lung and esophageal cancer 1	3p22.2	protein_coding	26 / 437 (5.95%)	331 / 10,188	32		
CYP7B1	cytochrome P450, family 7, subfamily B, polypeptide 1	8q12.3	protein_coding	26 / 437 (5.95%)	214 / 10,188	23		
MAG	myelin associated glycoprotein	19q13.12	protein_coding	26 / 437 (5.95%)	218 / 10,188	26		
C9orf84	chromosome 9 open reading frame 84	9q31.3	protein_coding	26 / 437 (5.95%)	243 / 10,188	27		
SGIP1	SH3-domain GRB2-like (endophilin) interacting protein 1	1p31.3	protein_coding	26 / 437 (5.95%)	315 / 10,188	26		
SMAD9	SMAD family member 9	13q13.3	protein_coding	26 / 437 (5.95%)	150 / 10,188	25		
CADPS	Ca++-dependent secretion activator	3p14.2	protein_coding	26 / 437 (5.95%)	401 / 10,188	27		
PTPN21	protein tyrosine phosphatase, non-receptor type 21	14q31.3	protein_coding	26 / 437 (5.95%)	248 / 10,188	28		
ATP8B4	ATPase, class I, type 8B, member 4	15q21.2	protein_coding	26 / 437 (5.95%)	349 / 10,188	26		
SUN1	Sad1 and UNC84 domain containing 1	7p22.3	protein_coding	26 / 437 (5.95%)	257 / 10,188	28		
CUL7	cullin 7	6p21.1	protein_coding	26 / 437 (5.95%)	247 / 10,188	31		
PARP14	poly (ADP-ribose) polymerase family, member 14	3q21.1	protein_coding	26 / 437 (5.95%)	297 / 10,188	27		
KIAA1024	KIAA1024	15q25.1	protein_coding	26 / 437 (5.95%)	283 / 10,188	27		
ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	4q13.3	protein_coding	26 / 437 (5.95%)	352 / 10,188	31		
AXL	AXL receptor tyrosine kinase	19q13.2	protein_coding	26 / 437 (5.95%)	237 / 10,188	27		
TBC1D4	TBC1 domain family, member 4	13q22.2	protein_coding	26 / 437 (5.95%)	261 / 10,188	29		
VARS2	valyl-tRNA synthetase 2, mitochondrial	6p21.33	protein_coding	25 / 437 (5.72%)	204 / 10,188	26		
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	12q13.13	protein_coding	25 / 437 (5.72%)	346 / 10,188	33		
UTP20	UTP20, small subunit (SSU) processome component, homolog (yeast)	12q23.2	protein_coding	25 / 437 (5.72%)	400 / 10,188	32		
FOCAD	focadhesin	9p21.3	protein_coding	25 / 437 (5.72%)	276 / 10,188	27		
CCDC88C	coiled-coil domain containing 88C	14q32.11, 14q32.12	protein_coding	25 / 437 (5.72%)	321 / 10,188	26		
TEX14	testis expressed 14	17q22	protein_coding	25 / 437 (5.72%)	372 / 10,188	30		
TRPM4	transient receptor potential cation channel, subfamily M, member 4	19q13.33	protein_coding	25 / 437 (5.72%)	278 / 10,188	25		
GRIK2	glutamate receptor, ionotropic, kainate 2	6q16.3	protein_coding	25 / 437 (5.72%)	418 / 10,188	30		
CILP2	cartilage intermediate layer protein 2	19p13.11	protein_coding	25 / 437 (5.72%)	280 / 10,188	26		
STXBP5L	syntaxin binding protein 5-like	3q13.33	protein_coding	25 / 437 (5.72%)	376 / 10,188	29		
PCDHGB6	protocadherin gamma subfamily B, 6	5q31.3	protein_coding	25 / 437 (5.72%)	251 / 10,188	30		
AMER1	APC membrane recruitment protein 1	Xq11.2	protein_coding	25 / 437 (5.72%)	433 / 10,188	25	Cancer Gene Census	
SIM1	single-minded family bHLH transcription factor 1	6q16.3	protein_coding	25 / 437 (5.72%)	346 / 10,188	23		
PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	4q12	protein_coding	25 / 437 (5.72%)	429 / 10,188	27	Cancer Gene Census	
KANSL1L	KAT8 regulatory NSL complex subunit 1-like	2q34	protein_coding	25 / 437 (5.72%)	217 / 10,188	24		
ST18	suppression of tumorigenicity 18, zinc finger	8q11.23	protein_coding	25 / 437 (5.72%)	463 / 10,188	26		
PLCG1	phospholipase C, gamma 1	20q12	protein_coding	25 / 437 (5.72%)	233 / 10,188	28	Cancer Gene Census	
IFT122	intraflagellar transport 122	3q21.3, 3q22.1	protein_coding	25 / 437 (5.72%)	249 / 10,188	29		
ABCC12	ATP-binding cassette, sub-family C (CFTR/MRP), member 12	16q12.1	protein_coding	25 / 437 (5.72%)	372 / 10,188	28		
DENND4B	DENN/MADD domain containing 4B	1q21.3	protein_coding	25 / 437 (5.72%)	277 / 10,188	26		
RHOBTB2	Rho-related BTB domain containing 2	8p21.3	protein_coding	25 / 437 (5.72%)	160 / 10,188	28		
TICRR	TOPBP1-interacting checkpoint and replication regulator	15q26.1	protein_coding	25 / 437 (5.72%)	259 / 10,188	27		
NCDN	neurochondrin	1p34.3	protein_coding	25 / 437 (5.72%)	162 / 10,188	24		
THBS1	thrombospondin 1	15q14	protein_coding	25 / 437 (5.72%)	297 / 10,188	23		
EPHA8	EPH receptor A8	1p36.12	protein_coding	25 / 437 (5.72%)	332 / 10,188	29		
ADCY6	adenylate cyclase 6	12q13.12	protein_coding	25 / 437 (5.72%)	239 / 10,188	28		
L1CAM	L1 cell adhesion molecule	Xq28	protein_coding	25 / 437 (5.72%)	348 / 10,188	28		
PRKD1	protein kinase D1	14q12	protein_coding	25 / 437 (5.72%)	300 / 10,188	29		
TOX4	TOX high mobility group box family member 4	14q11.2	protein_coding	25 / 437 (5.72%)	184 / 10,188	17		
WDR62	WD repeat domain 62	19q13.12	protein_coding	25 / 437 (5.72%)	254 / 10,188	31		
AGRN	agrin	1p36.33	protein_coding	25 / 437 (5.72%)	258 / 10,188	29		
AMPD3	adenosine monophosphate deaminase 3	11p15.4	protein_coding	25 / 437 (5.72%)	207 / 10,188	29		
ZC3H4	zinc finger CCCH-type containing 4	19q13.32	protein_coding	25 / 437 (5.72%)	228 / 10,188	21		
TTI1	TELO2 interacting protein 1	20q11.23	protein_coding	25 / 437 (5.72%)	245 / 10,188	18		
PHF20L1	PHD finger protein 20-like 1	8q24.22	protein_coding	25 / 437 (5.72%)	289 / 10,188	28		
CCNB3	cyclin B3	Xp11.22	protein_coding	25 / 437 (5.72%)	355 / 10,188	29		
PKD1L2	polycystic kidney disease 1-like 2 (gene/pseudogene)	16q23.2	polymorphic_pseudogene	25 / 437 (5.72%)	442 / 10,188	28		
SIN3B	SIN3 transcription regulator family member B	19p13.11	protein_coding	25 / 437 (5.72%)	229 / 10,188	26		
GNPTAB	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits	12q23.2	protein_coding	25 / 437 (5.72%)	228 / 10,188	26		
PHLDB1	pleckstrin homology-like domain, family B, member 1	11q23.3	protein_coding	25 / 437 (5.72%)	248 / 10,188	31		
LTBP4	latent transforming growth factor beta binding protein 4	19q13.2	protein_coding	25 / 437 (5.72%)	286 / 10,188	28		
PPFIA2	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2	12q21.31	protein_coding	25 / 437 (5.72%)	422 / 10,188	27		
ZBED4	zinc finger, BED-type containing 4	22q13.33	protein_coding	25 / 437 (5.72%)	268 / 10,188	26		
LTN1	listerin E3 ubiquitin protein ligase 1	21q21.3	protein_coding	25 / 437 (5.72%)	300 / 10,188	29		
SH3TC1	SH3 domain and tetratricopeptide repeats 1	4p16.1	protein_coding	25 / 437 (5.72%)	279 / 10,188	33		
PCDHGB7	protocadherin gamma subfamily B, 7	5q31.3	protein_coding	25 / 437 (5.72%)	240 / 10,188	25		
NLRP2	NLR family, pyrin domain containing 2	19q13.42	protein_coding	25 / 437 (5.72%)	374 / 10,188	23		
PARP10	poly (ADP-ribose) polymerase family, member 10	8q24.3	protein_coding	25 / 437 (5.72%)	191 / 10,188	28		
PC	pyruvate carboxylase	11q13.2	protein_coding	25 / 437 (5.72%)	243 / 10,188	29		
MED13	mediator complex subunit 13	17q23.2	protein_coding	25 / 437 (5.72%)	392 / 10,188	32		
BCR	breakpoint cluster region	22q11.23	protein_coding	25 / 437 (5.72%)	321 / 10,188	30	Cancer Gene Census	
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough	5q31.3	protein_coding	25 / 437 (5.72%)	383 / 10,188	28		
ZNF347	zinc finger protein 347	19q13.42	protein_coding	25 / 437 (5.72%)	236 / 10,188	27		
CTTNBP2	cortactin binding protein 2	7q31.31	protein_coding	25 / 437 (5.72%)	364 / 10,188	29		
AFAP1	actin filament associated protein 1	4p16.1	protein_coding	25 / 437 (5.72%)	217 / 10,188	29		
SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	12q13.2	protein_coding	25 / 437 (5.72%)	255 / 10,188	29		
ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif, 14	10q22.1	protein_coding	25 / 437 (5.72%)	282 / 10,188	30		
ADAR	adenosine deaminase, RNA-specific	1q21.3	protein_coding	25 / 437 (5.72%)	247 / 10,188	21		
CASC5	cancer susceptibility candidate 5	15q15.1	protein_coding	25 / 437 (5.72%)	304 / 10,188	32	Cancer Gene Census	
TRERF1	transcriptional regulating factor 1	6p21.1	protein_coding	25 / 437 (5.72%)	318 / 10,188	27		
SPATA31A3	SPATA31 subfamily A, member 3	9q21.11	protein_coding	25 / 437 (5.72%)	261 / 10,188	24		
C6orf118	chromosome 6 open reading frame 118	6q27	protein_coding	25 / 437 (5.72%)	284 / 10,188	27		
ESRP1	epithelial splicing regulatory protein 1	8q22.1	protein_coding	25 / 437 (5.72%)	237 / 10,188	17		
ANKMY1	ankyrin repeat and MYND domain containing 1	2q37.3	protein_coding	25 / 437 (5.72%)	247 / 10,188	29		
SMC2	structural maintenance of chromosomes 2	9q31.1	protein_coding	25 / 437 (5.72%)	238 / 10,188	19		
DDB1	damage-specific DNA binding protein 1, 127kDa	11q12.2	protein_coding	25 / 437 (5.72%)	233 / 10,188	25		
ABCC5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	3q27.1	protein_coding	25 / 437 (5.72%)	321 / 10,188	24		
KIF17	kinesin family member 17	1p36.12	protein_coding	25 / 437 (5.72%)	282 / 10,188	26		
ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif, 7	15q25.1	protein_coding	25 / 437 (5.72%)	300 / 10,188	29		
AKAP11	A kinase (PRKA) anchor protein 11	13q14.11	protein_coding	25 / 437 (5.72%)	294 / 10,188	24		
ZC3H12A	zinc finger CCCH-type containing 12A	1p34.3	protein_coding	25 / 437 (5.72%)	163 / 10,188	27		
MED13L	mediator complex subunit 13-like	12q24.21	protein_coding	25 / 437 (5.72%)	368 / 10,188	29		
ALPK1	alpha-kinase 1	4q25	protein_coding	25 / 437 (5.72%)	306 / 10,188	26		
CYFIP1	cytoplasmic FMR1 interacting protein 1	15q11.2	protein_coding	25 / 437 (5.72%)	271 / 10,188	28		
HEATR5B	HEAT repeat containing 5B	2p22.2	protein_coding	25 / 437 (5.72%)	335 / 10,188	27		
KIF6	kinesin family member 6	6p21.2	protein_coding	25 / 437 (5.72%)	258 / 10,188	23		
ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif, 17	15q26.3	protein_coding	25 / 437 (5.72%)	262 / 10,188	30		
NWD1	NACHT and WD repeat domain containing 1	19p13.11	protein_coding	25 / 437 (5.72%)	395 / 10,188	25		
PML	promyelocytic leukemia	15q24.1	protein_coding	25 / 437 (5.72%)	262 / 10,188	28	Cancer Gene Census	
GPC6	glypican 6	13q31.3, 13q32.1	protein_coding	25 / 437 (5.72%)	249 / 10,188	25		
ADGRL2	adhesion G protein-coupled receptor L2	1p31.1	protein_coding	25 / 437 (5.72%)	450 / 10,188	31		
NEFM	neurofilament, medium polypeptide	8p21.2	protein_coding	25 / 437 (5.72%)	237 / 10,188	29		
ABCC11	ATP-binding cassette, sub-family C (CFTR/MRP), member 11	16q12.1	protein_coding	25 / 437 (5.72%)	370 / 10,188	29		
ZNF676	zinc finger protein 676	19p12	protein_coding	25 / 437 (5.72%)	378 / 10,188	25		
FAM193A	family with sequence similarity 193, member A	4p16.3	protein_coding	25 / 437 (5.72%)	266 / 10,188	25		
PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta	1q32.1	protein_coding	25 / 437 (5.72%)	340 / 10,188	29		
ZNF626	zinc finger protein 626	19p12	protein_coding	25 / 437 (5.72%)	230 / 10,188	23		
ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	16p13.11	protein_coding	25 / 437 (5.72%)	324 / 10,188	26		
ATP13A2	ATPase type 13A2	1p36.13	protein_coding	25 / 437 (5.72%)	245 / 10,188	25		
MROH5	maestro heat-like repeat family member 5	8q24.3	polymorphic_pseudogene	25 / 437 (5.72%)	287 / 10,188	27		
MAP7D3	MAP7 domain containing 3	Xq26.3	protein_coding	25 / 437 (5.72%)	212 / 10,188	23		
PLEKHG3	pleckstrin homology domain containing, family G (with RhoGef domain) member 3	14q23.3	protein_coding	25 / 437 (5.72%)	222 / 10,188	26		
GABBR2	gamma-aminobutyric acid (GABA) B receptor, 2	9q22.33	protein_coding	25 / 437 (5.72%)	270 / 10,188	27		
PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha	11p15.1	protein_coding	25 / 437 (5.72%)	253 / 10,188	26		
